Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
14.136.216.157-64.227.132.71-1549-389-17,14.136.216.157,1549,64.227.132.71,389,17,01/02/2023 07:27:08 AM,3894480,44,0,2948.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,756.9688379449888,11.298042357387892,90569.30232558139,9994.234496364781,148999.0,81155.0,3894480.0,90569.30232558139,9994.234496364781,148999.0,81155.0,0,0,0,0,0,0,0,0,0,352,0,11.298042357387892,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.52272727272727,67.0,0.0,0,0,0,2948,44,756,1,67,0,0,0,0,43,8,0,0,0,0,1.675236428033019E15,0.0,1.675236428033019E15,1.675236428033019E15,NeedManualLabel
39.105.61.50-64.227.132.71-2667-1900-17,39.105.61.50,2667,64.227.132.71,1900,17,01/02/2023 07:27:27 AM,4006244,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,222.65243954187514,1.2480517911540088,1001561.0,843572.5993791722,2002380.0,2413.0,3265237.0,3265237.0,0.0,3265237.0,3265237.0,4003831.0,2001915.5,656.9021997223026,2002380.0,2001451.0,0,0,0,0,16,24,0.4992207164616035,0.7488310746924052,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236447316428E15,0.0,1.675236447316428E15,1.675236447316428E15,NeedManualLabel
64.227.132.71-160.44.201.156-57200-443-6,64.227.132.71,57200,160.44.201.156,443,6,01/02/2023 07:27:23 AM,166775,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99220506670664,166775.0,0.0,166775.0,166775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.99610253335332,5.99610253335332,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,65,0,20,0,0,0,0,1.675236443019643E15,0.0,1.675236443019643E15,1.675236443019643E15,NeedManualLabel
14.136.216.157-64.227.132.71-29264-123-17,14.136.216.157,29264,64.227.132.71,123,17,01/02/2023 07:26:39 AM,2376171,50,0,400.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,168.33805311149746,21.042256638937182,48493.285714285725,10025.08377147044,107658.0,34980.0,2376171.0,48493.285714285725,10025.08377147044,107658.0,34980.0,0,0,0,0,0,0,0,0,0,400,0,21.042256638937182,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.16,8.0,0.0,0,0,0,400,50,168,1,8,0,0,0,0,49,8,0,0,0,0,1.675236399289792E15,0.0,1.675236399289792E15,1.675236399289792E15,NeedManualLabel
14.192.3.197-64.227.132.71-50610-44-6,14.192.3.197,50610,64.227.132.71,44,6,01/02/2023 07:26:43 AM,1076,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.7360594795541,1076.0,0.0,1076.0,1076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,929.3680297397771,929.3680297397771,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,44,0,0,0,0,1.675236403684928E15,0.0,1.675236403684928E15,1.675236403684928E15,NeedManualLabel
165.22.197.149-64.227.132.71-52512-3389-6,165.22.197.149,52512,64.227.132.71,3389,6,01/02/2023 07:27:02 AM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1026,0,0,20,0,0,0,0,1.67523642251324E15,0.0,1.67523642251324E15,1.67523642251324E15,NeedManualLabel
39.99.235.164-64.227.132.71-38791-123-17,39.99.235.164,38791,64.227.132.71,123,17,01/02/2023 07:27:37 AM,1011934,21,2,168.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,893.3388936432614,22.728755037383863,45996.99999999999,18543.81776072169,102950.0,515.0,1011934.0,50596.7,13337.446710197886,106882.0,44470.0,515.0,515.0,0.0,515.0,515.0,0,0,0,0,168,16,20.752341555872224,1.9764134815116403,8.0,440.0,38.0,103.83264126133143,10781.217391304348,0,0,0,0,0,0,0,0,0.0,39.65217391304348,8.0,368.0,0,0,0,904,23,893,0,7,0,32,0,0,20,8,0,0,0,0,1.675236457569931E15,0.0,1.675236457569931E15,1.675236457569931E15,NeedManualLabel
47.114.113.255-64.227.132.71-8076-1900-17,47.114.113.255,8076,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3212295,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,277.6830895045442,1.5565195600030508,803073.75,908247.5531279546,2002338.0,842.0,3212295.0,3212295.0,0.0,3212295.0,3212295.0,3003199.0,1501599.5,708151.1779023601,2002338.0,1000861.0,0,0,0,0,16,24,0.6226078240012203,0.9339117360018304,90.0,252.0,163.66666666666669,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236403274598E15,0.0,1.675236403274598E15,1.675236403274598E15,NeedManualLabel
14.136.216.157-64.227.132.71-54782-123-17,14.136.216.157,54782,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3855752,80,0,640.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,165.98577916836976,20.74822239604622,48806.98734177216,11215.935808658156,128978.0,38551.0,3855752.0,48806.98734177216,11215.935808658156,128978.0,38551.0,0,0,0,0,0,0,0,0,0,640,0,20.74822239604622,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.1,8.0,0.0,0,0,0,640,80,165,1,8,0,0,0,0,79,8,0,0,0,0,1.675236420003019E15,0.0,1.675236420003019E15,1.675236420003019E15,NeedManualLabel
39.106.142.33-64.227.132.71-40278-389-17,39.106.142.33,40278,64.227.132.71,389,17,01/02/2023 07:27:04 AM,3832828,39,0,2613.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,681.7420452991889,10.175254407450582,100863.89473684209,3160.5490866557875,112963.0,96069.0,3832828.0,100863.89473684209,3160.5490866557875,112963.0,96069.0,0,0,0,0,0,0,0,0,0,312,0,10.175254407450582,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.71794871794872,67.0,0.0,0,0,0,2613,39,681,1,67,0,0,0,0,38,8,0,0,0,0,1.675236424767368E15,0.0,1.675236424767368E15,1.675236424767368E15,NeedManualLabel
180.101.183.12-64.227.132.71-14645-123-17,180.101.183.12,14645,64.227.132.71,123,17,01/02/2023 07:26:48 AM,3883107,66,0,528.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,135.97359022040857,16.99669877755107,59740.10769230768,46562.84337494968,201118.0,14657.0,3883107.0,59740.10769230768,46562.84337494968,201118.0,14657.0,0,0,0,0,0,0,0,0,0,528,0,16.99669877755107,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.121212121212121,8.0,0.0,0,0,0,528,66,135,1,8,0,0,0,0,65,8,0,0,0,0,1.675236408715123E15,0.0,1.675236408715123E15,1.675236408715123E15,NeedManualLabel
14.136.216.157-64.227.132.71-27592-1900-17,14.136.216.157,27592,64.227.132.71,1900,17,01/02/2023 07:26:48 AM,3386074,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,53.15890910830655,0.5906545456478506,3386074.0,0.0,3386074.0,3386074.0,3386074.0,3386074.0,0.0,3386074.0,3386074.0,0,0,0,0,0,0,0,0,0,16,0,0.5906545456478506,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236408059588E15,0.0,1.675236408059588E15,1.675236408059588E15,NeedManualLabel
114.115.251.131-64.227.132.71-3509-1900-17,114.115.251.131,3509,64.227.132.71,1900,17,01/02/2023 07:27:25 AM,4004740,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,222.73605777154071,1.2485205032037037,1001185.0,840132.6186894543,2001377.0,1060.0,3245285.0,3245285.0,0.0,3245285.0,3245285.0,4003680.0,2001840.0,654.780879378743,2002303.0,2001377.0,0,0,0,0,16,24,0.49940820128148145,0.7491123019222222,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236445136804E15,0.0,1.675236445136804E15,1.675236445136804E15,NeedManualLabel
115.231.36.66-64.227.132.71-29775-389-17,115.231.36.66,29775,64.227.132.71,389,17,01/02/2023 07:26:41 AM,3825397,39,0,2613.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,683.0663588641911,10.19502028155509,100668.34210526315,5543.699683162695,121246.0,77203.0,3825397.0,100668.34210526315,5543.699683162695,121246.0,77203.0,0,0,0,0,0,0,0,0,0,312,0,10.19502028155509,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.71794871794872,67.0,0.0,0,0,0,2613,39,683,1,67,0,0,0,0,38,8,0,0,0,0,1.675236401129082E15,0.0,1.675236401129082E15,1.675236401129082E15,NeedManualLabel
14.136.216.157-64.227.132.71-38470-1900-17,14.136.216.157,38470,64.227.132.71,1900,17,01/02/2023 07:26:48 AM,3293958,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,54.64550549824861,0.6071722833138735,3293958.0,0.0,3293958.0,3293958.0,3293958.0,3293958.0,0.0,3293958.0,3293958.0,0,0,0,0,0,0,0,0,0,16,0,0.6071722833138735,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236408033276E15,0.0,1.675236408033276E15,1.675236408033276E15,NeedManualLabel
64.227.132.71-160.44.201.156-57188-443-6,64.227.132.71,57188,160.44.201.156,443,6,01/02/2023 07:27:20 AM,153765,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.006861119240398,153765.0,0.0,153765.0,153765.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.503430559620199,6.503430559620199,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,79,0,20,0,0,0,0,1.675236440899343E15,0.0,1.675236440899343E15,1.675236440899343E15,NeedManualLabel
115.231.36.66-64.227.132.71-35064-1900-17,115.231.36.66,35064,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3258287,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.24375231525031,0.6138194701694479,3258287.0,0.0,3258287.0,3258287.0,3258287.0,3258287.0,0.0,3258287.0,3258287.0,0,0,0,0,0,0,0,0,0,16,0,0.6138194701694479,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236403285156E15,0.0,1.675236403285156E15,1.675236403285156E15,NeedManualLabel
64.227.132.71-180.101.183.12-39097-389-17,64.227.132.71,39097,180.101.183.12,389,17,01/02/2023 07:26:56 AM,3046427,3,0,201.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,65.97893204071524,0.9847601797121678,1523213.5,1999106.1288197034,2936795.0,109632.0,3046427.0,1523213.5,1999106.1288197034,2936795.0,109632.0,0,0,0,0,0,0,0,0,0,24,0,0.9847601797121678,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,89.33333333333333,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,2,8,0,0,0,0,1.675236416714428E15,0.0,1.675236416714428E15,1.675236416714428E15,NeedManualLabel
115.231.36.66-64.227.132.71-40628-1900-17,115.231.36.66,40628,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3241377,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.53195447490372,0.6170217163878191,3241377.0,0.0,3241377.0,3241377.0,3241377.0,3241377.0,0.0,3241377.0,3241377.0,0,0,0,0,0,0,0,0,0,16,0,0.6170217163878191,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236403264391E15,0.0,1.675236403264391E15,1.675236403264391E15,NeedManualLabel
114.115.251.131-64.227.132.71-12355-123-17,114.115.251.131,12355,64.227.132.71,123,17,01/02/2023 07:27:14 AM,3856762,81,2,648.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,358.85024795411283,21.52064348279723,47033.682926829264,9922.302429535282,106603.0,195.0,3856762.0,48209.525,7421.875611616232,110873.0,41411.0,195.0,195.0,0.0,195.0,195.0,0,0,0,0,648,16,21.002073760320187,0.5185697224770417,8.0,440.0,16.57142857142858,56.333406321774234,3173.4526678141133,0,0,0,0,0,0,0,0,0.0,16.771084337349397,8.0,368.0,0,0,0,1384,83,358,0,7,0,8,0,0,80,8,0,0,0,0,1.675236434972793E15,0.0,1.675236434972793E15,1.675236434972793E15,NeedManualLabel
14.136.216.157-64.227.132.71-48092-123-17,14.136.216.157,48092,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3873495,77,0,616.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,159.0295069439873,19.87868836799841,50967.03947368422,11248.736103747584,129441.0,36120.0,3873495.0,50967.03947368422,11248.736103747584,129441.0,36120.0,0,0,0,0,0,0,0,0,0,616,0,19.87868836799841,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.103896103896103,8.0,0.0,0,0,0,616,77,159,1,8,0,0,0,0,76,8,0,0,0,0,1.675236420014918E15,0.0,1.675236420014918E15,1.675236420014918E15,NeedManualLabel
64.227.132.71-113.28.178.130-1818-389-17,64.227.132.71,1818,113.28.178.130,389,17,01/02/2023 07:27:01 AM,3018862,4,0,268.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,88.77517422127941,1.3250026003176032,1006287.3333333334,889334.8919469726,1889045.0,110518.0,3018862.0,1006287.3333333334,889334.8919469726,1889045.0,110518.0,0,0,0,0,0,0,0,0,0,32,0,1.3250026003176032,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,83.75,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,3,8,0,0,0,0,1.675236421569202E15,0.0,1.675236421569202E15,1.675236421569202E15,NeedManualLabel
39.106.142.33-64.227.132.71-20455-1900-17,39.106.142.33,20455,64.227.132.71,1900,17,01/02/2023 07:27:06 AM,3266775,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.10021351332736,0.6122245945925263,3266775.0,0.0,3266775.0,3266775.0,3266775.0,3266775.0,0.0,3266775.0,3266775.0,0,0,0,0,0,0,0,0,0,16,0,0.6122245945925263,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236426890278E15,0.0,1.675236426890278E15,1.675236426890278E15,NeedManualLabel
101.201.196.61-64.227.132.71-7668-1900-17,101.201.196.61,7668,64.227.132.71,1900,17,01/02/2023 07:27:10 AM,3256457,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.274797118463404,0.6141644124273712,3256457.0,0.0,3256457.0,3256457.0,3256457.0,3256457.0,0.0,3256457.0,3256457.0,0,0,0,0,0,0,0,0,0,16,0,0.6141644124273712,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236430501367E15,0.0,1.675236430501367E15,1.675236430501367E15,NeedManualLabel
180.101.183.12-64.227.132.71-18167-123-17,180.101.183.12,18167,64.227.132.71,123,17,01/02/2023 07:26:48 AM,3891362,60,2,480.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,312.48699041620904,15.932724840300132,63792.81967213114,53750.19258740945,250599.0,466.0,3891362.0,65955.28813559323,53384.93481312638,250599.0,14992.0,466.0,466.0,0.0,466.0,466.0,0,0,0,0,480,16,15.418765974483998,0.5139588658161333,8.0,440.0,19.428571428571434,64.92420252673665,4215.152073732718,0,0,0,0,0,0,0,0,0.0,19.741935483870968,8.0,368.0,0,0,0,1216,62,312,0,7,0,11,0,0,59,8,0,0,0,0,1.675236408708198E15,0.0,1.675236408708198E15,1.675236408708198E15,NeedManualLabel
101.200.231.209-64.227.132.71-1770-123-17,101.200.231.209,1770,64.227.132.71,123,17,01/02/2023 07:27:20 AM,3867971,80,0,640.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,165.4614266756395,20.682678334454938,48961.65822784811,6545.075349483166,104547.0,44515.0,3867971.0,48961.65822784811,6545.075349483166,104547.0,44515.0,0,0,0,0,0,0,0,0,0,640,0,20.682678334454938,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.1,8.0,0.0,0,0,0,640,80,165,1,8,0,0,0,0,79,8,0,0,0,0,1.675236440811641E15,0.0,1.675236440811641E15,1.675236440811641E15,NeedManualLabel
59.148.166.13-64.227.132.71-34861-1900-17,59.148.166.13,34861,64.227.132.71,1900,17,01/02/2023 07:27:31 AM,3278520,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,54.902822005051064,0.6100313556116784,3278520.0,0.0,3278520.0,3278520.0,3278520.0,3278520.0,0.0,3278520.0,3278520.0,0,0,0,0,0,0,0,0,0,16,0,0.6100313556116784,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236451500205E15,0.0,1.675236451500205E15,1.675236451500205E15,NeedManualLabel
64.227.132.71-160.44.201.156-35096-443-6,64.227.132.71,35096,160.44.201.156,443,6,01/02/2023 07:26:57 AM,160861,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.433094410702408,160861.0,0.0,160861.0,160861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.216547205351204,6.216547205351204,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,65,0,20,0,0,0,0,1.675236417387059E15,0.0,1.675236417387059E15,1.675236417387059E15,NeedManualLabel
14.136.216.157-64.227.132.71-9508-123-17,14.136.216.157,9508,64.227.132.71,123,17,01/02/2023 07:26:39 AM,2376715,50,0,400.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,168.29952266047886,21.037440332559857,48504.387755102034,4124.453084027862,62641.0,40793.0,2376715.0,48504.387755102034,4124.453084027862,62641.0,40793.0,0,0,0,0,0,0,0,0,0,400,0,21.037440332559857,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.16,8.0,0.0,0,0,0,400,50,168,1,8,0,0,0,0,49,8,0,0,0,0,1.675236399286037E15,0.0,1.675236399286037E15,1.675236399286037E15,NeedManualLabel
47.114.113.255-64.227.132.71-52406-389-17,47.114.113.255,52406,64.227.132.71,389,17,01/02/2023 07:26:41 AM,3831102,38,0,2546.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,664.5607451850668,9.91881709231443,103543.29729729728,6050.486554653934,124308.0,92465.0,3831102.0,103543.29729729728,6050.486554653934,124308.0,92465.0,0,0,0,0,0,0,0,0,0,304,0,9.91881709231443,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.76315789473684,67.0,0.0,0,0,0,2546,38,664,1,67,0,0,0,0,37,8,0,0,0,0,1.675236401148824E15,0.0,1.675236401148824E15,1.675236401148824E15,NeedManualLabel
114.115.251.131-64.227.132.71-58329-123-17,114.115.251.131,58329,64.227.132.71,123,17,01/02/2023 07:27:14 AM,3849938,80,2,640.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,357.4083530695819,21.299044296297758,47530.098765432085,10140.473882670545,107585.0,1162.0,3849938.0,48733.3924050633,7375.52906475663,110583.0,43961.0,1162.0,1162.0,0.0,1162.0,1162.0,0,0,0,0,640,16,20.779555411022205,0.5194888852755551,8.0,440.0,16.67469879518073,56.66786167806464,3211.2465471642668,0,0,0,0,0,0,0,0,0.0,16.878048780487806,8.0,368.0,0,0,0,1376,82,357,0,7,0,8,0,0,79,8,0,0,0,0,1.675236434971377E15,0.0,1.675236434971377E15,1.675236434971377E15,NeedManualLabel
101.201.196.61-64.227.132.71-33259-389-17,101.201.196.61,33259,64.227.132.71,389,17,01/02/2023 07:27:08 AM,3875336,39,0,2613.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,674.2641154212176,10.063643513749518,101982.52631578948,6173.59995612023,137038.0,97252.0,3875336.0,101982.52631578948,6173.59995612023,137038.0,97252.0,0,0,0,0,0,0,0,0,0,312,0,10.063643513749518,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.71794871794872,67.0,0.0,0,0,0,2613,39,674,1,67,0,0,0,0,38,8,0,0,0,0,1.675236428362468E15,0.0,1.675236428362468E15,1.675236428362468E15,NeedManualLabel
58.218.179.130-64.227.132.71-55154-123-17,58.218.179.130,55154,64.227.132.71,123,17,01/02/2023 07:27:09 AM,3679643,67,0,536.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,145.6663051279703,18.208288140996288,55752.166666666664,37073.506182503195,194039.0,14914.0,3679643.0,55752.166666666664,37073.506182503195,194039.0,14914.0,0,0,0,0,0,0,0,0,0,536,0,18.208288140996288,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.119402985074627,8.0,0.0,0,0,0,536,67,145,1,8,0,0,0,0,66,8,0,0,0,0,1.675236429159809E15,0.0,1.675236429159809E15,1.675236429159809E15,NeedManualLabel
123.56.105.106-64.227.132.71-16580-1900-17,123.56.105.106,16580,64.227.132.71,1900,17,01/02/2023 07:26:50 AM,5007632,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,178.12810526013092,0.9984759263460254,1251908.0,1398002.7195946365,3002768.0,2583.0,3261125.0,3261125.0,0.0,3261125.0,3261125.0,5005049.0,2502524.5,707451.1421889854,3002768.0,2002281.0,0,0,0,0,16,24,0.39939037053841014,0.5990855558076152,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236410050297E15,0.0,1.675236410050297E15,1.675236410050297E15,NeedManualLabel
64.227.132.71-39.105.61.50-18332-389-17,64.227.132.71,18332,39.105.61.50,389,17,01/02/2023 07:27:25 AM,112072,2,0,134.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,1195.6599329002784,17.84567064030266,112072.0,0.0,112072.0,112072.0,112072.0,112072.0,0.0,112072.0,112072.0,0,0,0,0,0,0,0,0,0,16,0,17.84567064030266,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.5,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,1,8,0,0,0,0,1.675236445209536E15,0.0,1.675236445209536E15,1.675236445209536E15,NeedManualLabel
49.4.21.146-64.227.132.71-45508-123-17,49.4.21.146,45508,64.227.132.71,123,17,01/02/2023 07:27:36 AM,2315852,47,0,376.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,162.35925266381443,20.294906582976804,50344.60869565217,9329.921851472785,111041.0,45427.0,2315852.0,50344.60869565217,9329.921851472785,111041.0,45427.0,0,0,0,0,0,0,0,0,0,376,0,20.294906582976804,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.170212765957446,8.0,0.0,0,0,0,376,47,162,1,8,0,0,0,0,46,8,0,0,0,0,1.675236456251624E15,0.0,1.675236456251624E15,1.675236456251624E15,NeedManualLabel
180.101.183.12-64.227.132.71-12898-1900-17,180.101.183.12,12898,64.227.132.71,1900,17,01/02/2023 07:26:57 AM,7337201,2,6,180.0,1424.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,15.629032812898775,218.61197478438984,1.090334038824887,1048171.5714285714,1080016.5964372738,3002397.0,877.0,1330926.0,1330926.0,0.0,1330926.0,1330926.0,7336324.0,1467264.8,990877.541259615,3002397.0,329988.0,0,0,0,0,16,48,0.27258350970622175,0.8177505291186652,90.0,252.0,188.22222222222223,74.69567888736566,5579.444444444444,0,0,0,0,0,0,0,0,3.0,211.75,90.0,237.33333333333334,0,0,0,0,0,0,0,22,0,178,0,0,1,8,0,0,0,0,1.675236417507134E15,0.0,1.675236417507134E15,1.675236417507134E15,NeedManualLabel
